Year,Id,Predicted.Values
2014,10817723,Retained
2014,10817772,Retained
2014,10817784,Retained
2015,10817799,Retained
2014,10817803,Retained
2014,10817815,Retained
2015,10817837,Retained
2015,10817866,Retained
2014,10817877,Retained
2015,10817920,Retained
2015,10817996,Retained
2015,10818000,Retained
2015,10818007,Retained
2015,10818018,Retained
2014,10818035,Retained
2014,10818036,Retained
2015,10818057,Retained
2015,10818059,Retained
2014,10818082,Retained
2015,10818098,Retained
2014,10818109,Retained
2015,10818122,Retained
2014,10818127,Retained
2014,10818151,Retained
2015,10818178,Retained
2015,10818181,Retained
2015,10818225,Retained
2015,10818228,Retained
2014,10818229,Retained
2015,10818268,Retained
2014,10818282,Retained
2013,10818334,Retained
2015,10818340,Retained
2014,10818350,Retained
2015,10818418,Retained
2015,10818429,Retained
2015,10818442,Retained
2014,10818446,Retained
2014,10818455,Retained
2014,10818463,Retained
2015,10818472,Retained
2015,10818477,Retained
2015,10818522,Retained
2014,10818551,Retained
2015,10818599,Retained
2014,10818636,Retained
2013,10818642,Retained
2015,10818655,Retained
2015,10818758,Retained
2014,10818776,Retained
2014,10818776,Retained
2015,10818833,Retained
2014,10818838,Retained
2014,10818933,Retained
2015,10818960,Retained
2015,10818983,Retained
2015,10819009,Retained
2015,10819080,Retained
2015,10819084,Retained
2014,10819091,Retained
2013,10819142,Lost
2014,10819152,Retained
2015,10819152,Retained
2015,10819167,Retained
2015,10819172,Retained
2014,10819176,Retained
2014,10819182,Retained
2014,10819203,Retained
2015,10819204,Retained
2015,10819240,Retained
2014,10819252,Retained
2015,10819278,Retained
2015,10819302,Retained
2014,10819305,Retained
2015,10819307,Retained
2014,10819315,Retained
2015,10819316,Retained
2015,10819368,Retained
2014,10819370,Retained
2014,10819392,Retained
2015,10819394,Retained
2014,10819395,Retained
2014,10819414,Retained
2015,10819447,Retained
2014,10819453,Retained
2013,10819454,Lost
2015,10819458,Retained
2014,10819475,Retained
2015,10819532,Retained
2015,10819557,Retained
2014,10819559,Retained
2015,10819565,Retained
2015,10819565,Retained
2014,10819567,Retained
2014,10819607,Retained
2014,10819622,Retained
2015,10819658,Retained
2015,10819679,Retained
2015,10819708,Retained
2015,10819726,Retained
2014,10819736,Retained
2014,10819740,Retained
2014,10819746,Retained
2015,10819802,Retained
2015,10819825,Retained
2015,10819837,Retained
2014,10819842,Retained
2014,10819842,Retained
2014,10819848,Retained
2014,10819863,Retained
2015,10819863,Retained
2015,10819868,Retained
2014,10819892,Retained
2015,10819911,Retained
2014,10819913,Retained
2014,10819915,Retained
2014,10819978,Retained
2014,10819979,Retained
2015,10820000,Retained
2014,10820004,Retained
2014,10820009,Retained
2014,10820037,Retained
2015,10820039,Retained
2015,10820040,Retained
2014,10820091,Retained
2015,10820115,Retained
2014,10820125,Retained
2015,10820126,Retained
2015,10820136,Retained
2015,10820137,Retained
2015,10820141,Retained
2015,10820165,Retained
2015,10820169,Retained
2015,10820171,Retained
2014,10820179,Retained
2015,10820183,Retained
2015,10820187,Retained
2015,10820300,Retained
2015,10820303,Retained
2014,10820312,Retained
2014,10820339,Retained
2014,10820340,Retained
2015,10820352,Retained
2015,10820380,Retained
2014,10820382,Retained
2015,10820393,Retained
2014,10820410,Retained
2014,10820426,Retained
2015,10820437,Retained
2014,10820439,Retained
2015,10820508,Retained
2015,10820510,Retained
2014,10820524,Retained
2015,10820527,Retained
2014,10820545,Retained
2015,10820603,Retained
2015,10820610,Retained
2015,10820611,Retained
2014,10820613,Retained
2015,10820634,Retained
2015,10820670,Retained
2015,10820675,Retained
2015,10820683,Retained
2014,10820702,Retained
2015,10820713,Retained
2015,10820719,Retained
2014,10820738,Retained
2013,10820776,Retained
2015,10820790,Retained
2015,10820794,Retained
2014,10820805,Retained
2014,10820808,Retained
2015,10820843,Retained
2015,10820847,Retained
2015,10820850,Retained
2015,10820852,Retained
2014,10820855,Retained
2014,10820869,Retained
2014,10820874,Retained
2015,10820883,Retained
2014,10820884,Retained
2015,10820906,Retained
2015,10820950,Retained
2015,10820956,Retained
2015,10820990,Retained
2014,10821003,Retained
2015,10821005,Retained
2015,10821006,Retained
2014,10821038,Retained
2015,10821048,Retained
2015,10821082,Retained
2014,10821091,Retained
2014,10821097,Retained
2015,10821130,Retained
2015,10821148,Retained
2015,10821151,Retained
2013,10821190,Lost
2015,10821196,Retained
2015,10821201,Retained
2015,10821235,Retained
2015,10821242,Retained
2015,10821266,Retained
2014,10821271,Retained
2015,10821271,Retained
2014,10821287,Retained
2015,10821308,Retained
2015,10821357,Retained
2014,10821362,Retained
2014,10821382,Retained
2013,10821387,Retained
2015,10821405,Retained
2014,10821411,Retained
2015,10821431,Retained
2014,10821464,Retained
2014,10821473,Retained
2014,10821476,Retained
2014,10821485,Retained
2015,10821489,Retained
2014,10821491,Retained
2015,10821498,Retained
2014,10821510,Retained
2015,10821547,Retained
2014,10821619,Retained
2015,10821666,Retained
2015,10821667,Retained
2015,10821671,Retained
2015,10821673,Retained
2015,10821683,Retained
2014,10821706,Retained
2014,10821710,Retained
2014,10821716,Retained
2015,10821744,Retained
2015,10821748,Retained
2015,10821763,Retained
2013,10821772,Retained
2014,10821851,Retained
2015,10821858,Retained
2015,10821864,Retained
2015,10821866,Retained
2015,10821906,Retained
2013,10821932,Retained
2014,10821933,Retained
2015,10821938,Retained
2015,10821956,Retained
2014,10821971,Retained
2014,10822008,Lost
2015,10822017,Retained
2014,10822023,Retained
2015,10822059,Retained
2014,10822085,Retained
2014,10822147,Retained
2015,10822171,Retained
2015,10822174,Retained
2015,10822201,Retained
2015,10822202,Retained
2014,10822234,Retained
2013,10822273,Lost
2015,10822287,Retained
2014,10822321,Retained
2014,10822353,Retained
2014,10822364,Retained
2014,10822367,Retained
2015,10822380,Retained
2014,10822410,Retained
2014,10822461,Retained
2014,10822488,Retained
2014,10822501,Retained
2014,10822507,Retained
2014,10822516,Retained
2015,10822537,Retained
2015,10822542,Retained
2014,10822567,Lost
2014,10822591,Retained
2015,10822592,Retained
2014,10822626,Retained
2015,10822627,Retained
2014,10822636,Retained
2015,10822661,Retained
2015,10822692,Retained
2014,10822751,Retained
2014,10822796,Retained
2015,10822801,Retained
2015,10822810,Retained
2014,10822880,Retained
2015,10822920,Retained
2015,10822921,Retained
2014,10822938,Retained
2015,10822945,Retained
2015,10822950,Retained
2014,10822975,Retained
2015,10822979,Retained
2015,10822991,Retained
2014,10823056,Retained
2014,10823089,Retained
2015,10823089,Retained
2015,10823113,Retained
2014,10823130,Retained
2015,10823135,Retained
2015,10823141,Retained
2014,10823146,Retained
2015,10823153,Retained
2014,10823157,Retained
2015,10823157,Retained
2015,10823166,Retained
2014,10823168,Retained
2014,10823285,Retained
2015,10823326,Retained
2014,10823377,Retained
2014,10823382,Retained
2014,10823416,Retained
2014,10823423,Retained
2015,10823429,Retained
2015,10823431,Retained
2015,10823441,Retained
2015,10823487,Retained
2015,10823524,Retained
2015,10823526,Retained
2014,10823554,Retained
2015,10823562,Retained
2014,10823586,Retained
2013,10823615,Lost
2014,10823628,Retained
2014,10823677,Retained
2015,10823740,Retained
2015,10823744,Retained
2015,10823768,Retained
2015,10823874,Retained
2015,10823874,Retained
2015,10823878,Retained
2015,10823894,Retained
2015,10823917,Retained
2014,10823932,Retained
2014,10823934,Retained
2015,10823971,Retained
2015,10824014,Retained
2015,10824064,Retained
2015,10824071,Retained
2015,10824086,Retained
2014,10824110,Retained
2015,10824112,Retained
2014,10824145,Retained
2014,10824205,Retained
2015,10824286,Retained
2014,10824326,Lost
2015,10824378,Retained
2014,10824386,Retained
2015,10824465,Retained
2015,10824473,Retained
2015,10824498,Retained
2015,10824598,Retained
2015,10824598,Retained
2015,10824619,Retained
2015,10824739,Retained
2015,10824808,Retained
2015,10824833,Retained
2014,10824888,Retained
2015,10824943,Retained
2014,10824971,Retained
2015,10824973,Retained
2015,10824973,Retained
2014,10824982,Retained
2014,10824994,Retained
2014,10825005,Lost
2014,10825010,Retained
2015,10825027,Retained
2015,10825027,Retained
2014,10825028,Retained
2015,10825067,Retained
2015,10825070,Retained
2015,10825076,Retained
2015,10825112,Retained
2015,10825118,Retained
2014,10825121,Retained
2014,10825126,Retained
2013,10825194,Lost
2015,10825201,Retained
2014,10825208,Retained
2015,10825212,Retained
2014,10825217,Retained
2015,10825219,Retained
2015,10825245,Retained
2015,10825245,Retained
2014,10825266,Retained
2014,10825272,Retained
2015,10825300,Retained
2015,10825351,Retained
2014,10825352,Retained
2015,10825359,Retained
2014,10825377,Retained
2014,10825384,Retained
2015,10825390,Retained
2014,10825400,Retained
2014,10825439,Retained
2014,10825457,Retained
2014,10825470,Retained
2014,10825628,Retained
2014,10825647,Retained
2014,10825647,Retained
2015,10825649,Retained
2015,10825702,Retained
2014,10825767,Retained
2015,10825777,Retained
2014,10825790,Retained
2015,10825791,Retained
2015,10825842,Retained
2014,10825849,Retained
2014,10825850,Retained
2014,10825888,Retained
2015,10825972,Retained
2013,10825984,Lost
2014,10826034,Retained
2015,10826058,Retained
2015,10826059,Retained
2014,10826157,Retained
2015,10826169,Retained
2014,10826189,Retained
2015,10826190,Retained
2015,10826194,Retained
2015,10826236,Retained
2015,10826331,Retained
2014,10826355,Retained
2014,10826369,Retained
2015,10826372,Retained
2014,10826380,Retained
2015,10826384,Retained
2014,10826403,Retained
2015,10826498,Retained
2014,10826545,Retained
2015,10826565,Retained
2014,10826570,Retained
2015,10826580,Retained
2014,10826634,Retained
2014,10826677,Retained
2014,10826687,Retained
2014,10826696,Retained
2014,10826706,Retained
2015,10826709,Retained
2015,10826709,Retained
2015,10826710,Retained
2015,10826710,Retained
2014,10826712,Retained
2015,10826713,Retained
2015,10826713,Retained
2015,10826719,Retained
2015,10826743,Retained
2015,10826748,Retained
2015,10826769,Retained
2015,10826787,Retained
2014,10826800,Retained
2015,10826834,Retained
2015,10826837,Retained
2015,10826843,Retained
2015,10826929,Retained
2014,10826933,Retained
2015,10826952,Retained
2015,10826953,Retained
2015,10826989,Retained
2015,10827006,Retained
2014,10827038,Retained
2015,10827060,Retained
2015,10827090,Retained
2015,10827093,Retained
2015,10827129,Retained
2015,10827163,Retained
2015,10827164,Retained
2014,10827177,Retained
2015,10827242,Retained
2014,10827257,Retained
2015,10827284,Retained
2015,10827303,Retained
2015,10827304,Retained
2014,10827306,Retained
2014,10827307,Retained
2014,10827358,Retained
2014,10827384,Retained
2015,10827397,Retained
2014,10827405,Retained
2014,10827410,Retained
2013,10827451,Retained
2015,10827461,Retained
2014,10827465,Retained
2014,10827491,Retained
2013,10827499,Retained
2015,10827500,Retained
2015,10827533,Retained
2014,10827554,Retained
2015,10827556,Retained
2015,10827574,Retained
2014,10827595,Retained
2015,10827605,Retained
2014,10827609,Retained
2015,10827679,Retained
2015,10827691,Retained
2015,10827698,Retained
2014,10827770,Retained
2014,10827841,Retained
2015,10827846,Retained
2014,10827860,Retained
2014,10827865,Retained
2015,10827873,Retained
2015,10827928,Retained
2014,10827931,Retained
2015,10827955,Retained
2014,10827990,Retained
2015,10827991,Retained
2014,10827992,Retained
2014,10827996,Retained
2014,10827997,Retained
2014,10828006,Retained
2014,10828050,Retained
2015,10828064,Retained
2015,10828134,Retained
2015,10828155,Retained
2014,10828165,Retained
2015,10828203,Retained
2014,10828204,Retained
2014,10828210,Retained
2015,10828215,Retained
2014,10828224,Retained
2015,10828224,Retained
2014,10828291,Retained
2015,10828301,Retained
2014,10828316,Retained
2014,10828337,Retained
2014,10828373,Retained
2015,10828442,Retained
2015,10828443,Retained
2014,10828450,Retained
2015,10828458,Retained
2015,10828463,Retained
2014,10828515,Retained
2014,10828544,Retained
2015,10828644,Retained
2015,10828662,Retained
2015,10828714,Retained
2015,10828724,Retained
2014,10828746,Retained
2015,10828770,Retained
2014,10828869,Retained
2015,10828876,Retained
2015,10828881,Retained
2015,10828949,Retained
2015,10828974,Retained
2014,10829246,Retained
2015,10829249,Retained
2014,10829276,Retained
2015,10829282,Retained
2013,10829313,Retained
2013,10829313,Retained
2014,10829325,Retained
2014,10829326,Retained
2015,10829327,Retained
2012,10829342,Lost
2014,10829358,Retained
2014,10829422,Retained
2015,10829434,Retained
2014,10829474,Retained
2014,10829482,Retained
2014,10829567,Retained
2015,10829583,Retained
2015,10829586,Retained
2015,10829728,Retained
2015,10829807,Retained
2015,10829825,Retained
2015,10829888,Retained
2015,10829900,Retained
2013,10829913,Lost
2015,10829928,Retained
2015,10829935,Retained
2015,10829980,Retained
2015,10830005,Retained
2014,10830021,Retained
2015,10830056,Retained
2015,10830096,Retained
2015,10830100,Retained
2015,10830188,Retained
2015,10830193,Retained
2014,10830231,Retained
2014,10830236,Retained
2014,10830237,Retained
2015,10830256,Retained
2014,10830266,Retained
2014,10830330,Retained
2014,10830331,Retained
2015,10830356,Retained
2014,10830360,Retained
2015,10830411,Retained
2015,10830433,Retained
2014,10830463,Retained
2015,10830480,Retained
2014,10830484,Retained
2014,10830496,Retained
2014,10830588,Retained
2015,10830603,Retained
2014,10830668,Lost
2014,10830681,Retained
2013,10830731,Retained
2015,10830758,Retained
2015,10830796,Retained
2015,10830831,Retained
2014,10830923,Retained
2015,10830927,Retained
2015,10830947,Retained
2015,10830954,Retained
2014,10830964,Lost
2015,10830965,Retained
2015,10830967,Retained
2014,10830968,Retained
2014,10830985,Retained
2014,10831055,Retained
2015,10831057,Retained
2015,10831103,Retained
2014,10831165,Retained
2014,10831175,Retained
2015,10831181,Retained
2014,10831192,Retained
2015,10831202,Retained
2014,10831204,Retained
2014,10831258,Retained
2013,10831266,Retained
2015,10831303,Retained
2015,10831343,Retained
2015,10831343,Retained
2015,10831344,Retained
2015,10831345,Retained
2014,10831411,Retained
2015,10831485,Retained
2015,10831493,Retained
2014,10831498,Retained
2015,10831509,Retained
2014,10831513,Retained
2014,10831516,Retained
2015,10831587,Retained
2015,10831592,Retained
2015,10831610,Retained
2013,10831672,Lost
2014,10831673,Retained
2015,10831689,Retained
2015,10831736,Retained
2014,10831754,Retained
2015,10831760,Retained
2014,10831784,Retained
2014,10831860,Retained
2015,10831880,Retained
2015,10831945,Retained
2015,10831950,Retained
2014,10832013,Retained
2014,10832027,Retained
2015,10832046,Retained
2015,10832103,Retained
2015,10832111,Retained
2014,10832126,Retained
2014,10832171,Retained
2014,10832177,Retained
2015,10832231,Retained
2013,10832318,Retained
2014,10832354,Retained
2015,10832398,Retained
2014,10832423,Retained
2015,10832426,Retained
2014,10832440,Retained
2015,10832569,Retained
2015,10832581,Retained
2014,10832602,Retained
2014,10832623,Retained
2015,10832641,Retained
2015,10832696,Retained
2015,10832781,Retained
2014,10832804,Retained
2014,10832807,Retained
2014,10832885,Retained
2015,10832886,Retained
2015,10832983,Retained
2014,10833034,Retained
2015,10833059,Retained
2015,10833061,Retained
2014,10833066,Retained
2014,10833071,Retained
2015,10833103,Retained
2015,10833104,Retained
2015,10833148,Retained
2015,10833235,Retained
2015,10833267,Retained
2014,10833302,Retained
2015,10833321,Retained
2014,10833361,Retained
2015,10833380,Retained
2015,10833388,Retained
2015,10833408,Retained
2014,10833483,Retained
2014,10833489,Retained
2015,10833571,Retained
2015,10833590,Retained
2015,10833626,Retained
2015,10833717,Retained
